dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PCEPI,HOUST,SP500,EXUSUKx,GS5,GS10,BAAFFM
717306,19.5113560610108,18.8735651335838,22.4855234719251,84.0095,5.5,8.89705957376009,40,16.0168752152821,0.902261759963665,6.54363076296391,-10.5561702661824,28.7816906942649,-0.356952012061143,4.04,4.13,1.47
717337,19.8708215365339,19.1984579181737,23.3616692800435,84.4621,5.6,9.11648011317334,39.5,16.0168752152821,1.2012156448003,6.75318902115356,-3.313186481701,31.8094083569253,-0.292606546196225,4.07,4.17,1.35
717368,20.2860591255442,19.901949744284,24.0375006842805,84.6673,5.4,9.57812619510582,40.3,16.0168752152821,1.2012156448003,6.89265095322355,9.38277626442778,33.0314724476549,-0.342649441149632,4.03,4.15,1.35
717397,20.7939703786167,20.2518484416121,24.0375006842805,84.3575,5.4,9.82715356115432,40.2,16.4160773422359,0.902261759963665,6.95070273704357,-8.82740380780308,34.8370148058015,-0.299753998132658,4.14,4.22,1.4
717428,21.3931746745926,20.4263397495321,25.6605256732112,85.5869,5.3,9.87032437145012,40.2,16.8136921801998,1.2012156448003,7.03191865982774,-13.4825444480902,36.2733504477359,-0.267594486680053,4.15,4.23,1.38
717458,21.9982933615731,21.8021218613131,26.2272462548766,85.5983,5.1,10.158228303583,40.3,16.8136921801998,1.2012156448003,7.0377172739606,-12.1789239283581,37.2443527239535,-0.253304689570854,4.05,4.2,1.35
717489,22.3461230004579,22.3721352220098,26.5090676173782,85.449,5.2,10.3817727788323,40.4,17.2097323018095,1.2012156448003,7.18257345712556,-6.675380751327,36.6479294847862,-0.439231516586759,4.02,4.17,1.35
717519,22.8898927565683,23.1087868036861,27.1643644477362,85.861,4.9,10.7127314024685,40.3,17.6042101309112,1.2012156448003,7.30987355532579,-5.90416870269314,40.2944854748976,-0.600409222999289,4.03,4.19,1.41
717550,23.4526614305613,23.7079059267186,27.8150604139693,86.1105,5,11.0664841959476,40.4,17.9971379449001,1.49927845861413,7.38502023940202,-5.45702646935308,38.8176398458435,-0.711594070276277,4.05,4.19,1.32
717581,23.8620125532805,23.2875260524452,28.1851850018033,86.1994,5.1,11.5497988992997,40.3,18.3885278770137,1.49927845861413,7.54091391686467,-13.000283782097,40.5225357447702,-0.826495339650108,4.08,4.2,1.37
717611,23.9210099673122,23.9401834888526,26.7904350922798,84.6252,5.1,11.3628766045263,40.3,17.6042101309112,1.49927845861413,7.59859069779219,-8.36702811799717,42.2342142874417,-0.822902675869145,4.07,4.19,1.45
717642,24.5877179491117,23.0261838895312,29.8336711864945,86.8484,4.8,12.0831515575408,40.6,17.9971379449001,1.49927845861413,7.7426372785464,-10.8920792148858,42.9271526406066,-0.77620978850247,4.04,4.15,1.29
717672,25.5741816187555,23.9902119151376,31.0074777762221,88.0025,5,12.4253665089695,40.7,18.7783919185795,1.49927845861413,7.88647666354893,-11.0267593699238,41.1797646146613,-0.568152892414759,4.09,4.18,0.96
717703,26.1991524765791,24.6970246986955,32.0788722641612,88.5986,4.9,12.6959480879707,40.8,18.7783919185795,1.49927845861413,7.99565638995239,-19.6789014775097,43.7198823690344,-0.543071826696305,4.1,4.19,0.9
717734,26.2579233712128,26.2782092390697,32.6987779868001,88.7226,5.1,13.0611626803045,40.7,19.9389465306103,1.79645549752985,8.03585047047977,-14.5238589598391,44.448757002115,-0.407027125776509,4.15,4.21,0.8
